SampleDate,Site,BenthicReefSpecies,Latitude,Longitude,Density_m2
2-Jul-14,Honeymoon Cove,Strongylocentrotus purpuratus,33.76443786,-118.4242329,9.583333333
2-Jul-14,Marguerite West,Mesocentrotus franciscanus,33.75814455,-118.4188091,0.6
2-Jul-14,Marguerite West,Patiria miniata,33.757861,-118.419202,1.3
2-Jul-14,Marguerite West,Strongylocentrotus purpuratus,33.75808308,-118.4189569,34.11666667
2-Jul-20,Ridges South,Centrostephanus coronatus,33.78652,-118.42635,0.066666667
2-Jul-20,Ridges South,Henricia sp,33.78652,-118.42635,0.1
2-Jul-20,Ridges South,Mesocentrotus franciscanus,33.78652,-118.42635,0.166666667
2-Jul-20,Ridges South,Strongylocentrotus purpuratus,33.78652,-118.42635,0.283333333
2-Jul-20,Rocky Point North,Henricia sp,33.78130429,-118.4324086,0.166666667
2-Jul-20,Rocky Point North,Linckia columbiae,33.780665,-118.429975,0.133333333
2-Jul-20,Rocky Point North,Mesocentrotus franciscanus,33.78094455,-118.4312655,1.016666667
2-Jul-20,Rocky Point North,Patiria miniata,33.78149,-118.43324,0.05
2-Jul-20,Rocky Point North,Strongylocentrotus purpuratus,33.78047091,-118.4295836,0.666666667
2-Jul-21,Christmas Tree Cove,Mesocentrotus franciscanus,33.76098938,-118.4212563,1.45
2-Jul-21,Christmas Tree Cove,Patiria miniata,33.76074333,-118.4219,0.05
2-Jul-21,Christmas Tree Cove,Pisaster giganteus,33.76063,-118.42215,0.016666667
2-Jul-21,Christmas Tree Cove,Pisaster ochraceus,33.76097,-118.4214,0.016666667
2-Jul-21,Christmas Tree Cove,Strongylocentrotus purpuratus,33.76107909,-118.4210418,1.35
2-Jul-21,Marguerite Central,Mesocentrotus franciscanus,33.75677,-118.41814,1.066666667
2-Jul-21,Marguerite Central,Strongylocentrotus purpuratus,33.756745,-118.418065,1.283333333
2-May-08,Ridges South,Mesocentrotus franciscanus,33.78386,-118.42355,0.583333333
2-May-08,Ridges South,Pisaster giganteus,33.78386,-118.42355,0.25
2-May-08,Ridges South,Pisaster ochraceus,33.78386,-118.42355,0.033333333
2-May-08,Ridges South,Strongylocentrotus purpuratus,33.78386,-118.42355,0.65
2-May-08,Rocky Point North,Henricia sp,33.78149,-118.43324,0.066666667
2-May-08,Rocky Point North,Patiria miniata,33.78149,-118.43324,0.1
2-May-08,Rocky Point North,Pisaster giganteus,33.78149,-118.43324,0.033333333
2-May-08,Rocky Point South,Astrometis sertulifera,33.77727,-118.43464,0.016666667
2-May-08,Rocky Point South,Patiria miniata,33.77727,-118.43464,0.366666667
2-May-08,Rocky Point South,Pisaster giganteus,33.77727,-118.43464,0.016666667
2-Nov-18,KOU Rock,Centrostephanus coronatus,33.71771,-118.33913,0.016666667
2-Nov-18,KOU Rock,Mesocentrotus franciscanus,33.718064,-118.338848,0.183333333
2-Nov-18,KOU Rock,Patiria miniata,33.717455,-118.339205,0.216666667
2-Nov-18,KOU Rock,Strongylocentrotus purpuratus,33.7209,-118.33718,0.1
2-Nov-21,Bunker Point,Mesocentrotus franciscanus,33.72529,-118.3536,0.45
2-Nov-21,Bunker Point,Patiria miniata,33.72529,-118.3536,0.033333333
2-Nov-21,Bunker Point,Strongylocentrotus purpuratus,33.72529,-118.3536,1.033333333
2-Nov-21,3 Palms East,Centrostephanus coronatus,33.719,-118.3318,0.016666667
2-Nov-21,3 Palms East,Dermasterias imbricata,33.71668,-118.33309,0.016666667
2-Nov-21,3 Palms East,Mesocentrotus franciscanus,33.7177575,-118.33242,1.15
2-Nov-21,3 Palms East,Patiria miniata,33.71668,-118.33309,0.033333333
2-Nov-21,3 Palms East,Strongylocentrotus purpuratus,33.717973,-118.332286,2.4
2-Oct-13,KOU Rock,Lovenia cordiformis,33.71893,-118.33867,0.016666667
2-Oct-13,KOU Rock,Mesocentrotus franciscanus,33.72023833,-118.3376283,0.55
2-Oct-13,KOU Rock,Patiria miniata,33.71919167,-118.3384617,0.333333333
2-Oct-13,KOU Rock,Pisaster giganteus,33.7201075,-118.3377325,0.133333333
2-Oct-13,KOU Rock,Strongylocentrotus purpuratus,33.71997667,-118.3378367,0.116666667
2-Oct-14,Whites Point,Mesocentrotus franciscanus,33.71578,-118.3244557,0.4
2-Oct-14,Whites Point,Patiria miniata,33.71632,-118.3248125,0.116666667
2-Oct-14,Whites Point,Strongylocentrotus purpuratus,33.7159,-118.324535,1.566666667
2-Oct-20,Bunker Point,Centrostephanus coronatus,33.72529,-118.3536,0.016666667
2-Oct-20,Bunker Point,Mesocentrotus franciscanus,33.72546,-118.35323,0.05
2-Oct-20,Bunker Point,Strongylocentrotus purpuratus,33.72563,-118.35286,0.016666667
2-Oct-20,KOU Rock,Strongylocentrotus purpuratus,33.7213,-118.33694,0.083333333
2-Sep-08,Point Vicente West,Mesocentrotus franciscanus,33.74043,-118.41367,1.05
2-Sep-08,Point Vicente West,Patiria miniata,33.74043,-118.41367,1.116666667
2-Sep-08,Point Vicente West,Pisaster giganteus,33.74043,-118.41367,1.116666667
2-Sep-08,Point Vicente West,Pisaster ochraceus,33.74043,-118.41367,0.366666667
2-Sep-08,Point Vicente West,Pycnopodia helianthoides,33.74043,-118.41367,0.016666667
2-Sep-08,Point Vicente West,Strongylocentrotus purpuratus,33.74043,-118.41367,7.25
2-Sep-15,Ridges South,Strongylocentrotus purpuratus,33.78523,-118.42513,0.016666667
2-Sep-15,Rocky Point North,Mesocentrotus franciscanus,33.78014,-118.42891,0.05
2-Sep-15,Rocky Point North,Strongylocentrotus purpuratus,33.78014,-118.42891,0.133333333
2-Sep-15,Abalone Cove Kelp West,Centrostephanus coronatus,33.73921,-118.38786,0.05
2-Sep-15,Abalone Cove Kelp West,Mesocentrotus franciscanus,33.73907,-118.3876733,2.016666667
2-Sep-15,Abalone Cove Kelp West,Strongylocentrotus purpuratus,33.739168,-118.387804,0.366666667
2-Sep-16,Christmas Tree Cove,Centrostephanus coronatus,33.76063,-118.42215,0.266666667
2-Sep-16,Christmas Tree Cove,Henricia sp,33.76063,-118.42215,0.05
2-Sep-16,Christmas Tree Cove,Mesocentrotus franciscanus,33.76063,-118.42215,0.9
2-Sep-16,Christmas Tree Cove,Patiria miniata,33.76063,-118.42215,0.233333333
2-Sep-16,Christmas Tree Cove,Strongylocentrotus purpuratus,33.76063,-118.42215,0.733333333
2-Sep-16,Cairns,Centrostephanus coronatus,33.70753,-118.30995,0.016666667
2-Sep-16,Cairns,Mesocentrotus franciscanus,33.70816667,-118.3096267,0.55
2-Sep-16,Cairns,Strongylocentrotus purpuratus,33.70862143,-118.3093957,0.366666667
3-Jul-13,Ridges South,Henricia sp,33.78652,-118.42635,0.05
3-Jul-13,Ridges South,Linckia columbiae,33.78652,-118.42635,0.016666667
3-Jul-13,Ridges South,Mesocentrotus franciscanus,33.78593364,-118.4257955,1.083333333
3-Jul-13,Ridges South,Patiria miniata,33.785875,-118.42574,0.033333333
3-Jul-13,Ridges South,Pisaster brevispinus,33.78652,-118.42635,0.016666667
3-Jul-13,Ridges South,Pisaster giganteus,33.78609,-118.4259433,0.483333333
3-Jul-13,Ridges South,Strongylocentrotus purpuratus,33.785875,-118.42574,0.2
3-Jul-13,Marguerite Central,Astrometis sertulifera,33.75682,-118.41829,0.016666667
3-Jul-13,Marguerite Central,Mesocentrotus franciscanus,33.75672,-118.41799,4.95
3-Jul-13,Marguerite Central,Patiria miniata,33.75679143,-118.4182043,0.466666667
3-Jul-13,Marguerite Central,Pisaster giganteus,33.75672909,-118.4180173,1.033333333
3-Jul-13,Marguerite Central,Pisaster ochraceus,33.75667714,-118.4178614,0.25
3-Jul-13,Marguerite Central,Strongylocentrotus purpuratus,33.75672,-118.41799,38.3
3-Jun-16,Ridges North,Strongylocentrotus purpuratus,33.78687,-118.42081,0.033333333
3-Jun-16,Ridges South,Centrostephanus coronatus,33.78652,-118.42635,0.016666667
3-Jun-16,Ridges South,Henricia sp,33.78652,-118.42635,0.083333333
3-Jun-16,Ridges South,Linckia columbiae,33.78523,-118.42513,0.016666667
3-Jun-16,Ridges South,Mesocentrotus franciscanus,33.78633571,-118.4261757,0.65
3-Jun-16,Ridges South,Strongylocentrotus purpuratus,33.785875,-118.42574,0.466666667
3-May-11,Marguerite West,Mesocentrotus franciscanus,33.75835,-118.41874,0.7
3-May-11,Marguerite West,Patiria miniata,33.75835,-118.41874,0.133333333
3-May-11,Marguerite West,Pisaster giganteus,33.75835,-118.41874,0.166666667
3-May-11,Marguerite West,Pisaster ochraceus,33.75835,-118.41874,0.166666667
3-May-11,Marguerite West,Strongylocentrotus purpuratus,33.75835,-118.41874,18.25
3-May-11,Marguerite Central,Mesocentrotus franciscanus,33.75662,-118.41769,0.283333333
3-May-11,Marguerite Central,Patiria miniata,33.75662,-118.41769,0.033333333
3-May-11,Marguerite Central,Pisaster giganteus,33.75662,-118.41769,0.15
3-May-11,Marguerite Central,Pisaster ochraceus,33.75662,-118.41769,0.3
3-May-11,Marguerite Central,Strongylocentrotus purpuratus,33.75662,-118.41769,15.5
3-May-11,Marguerite East,Mesocentrotus franciscanus,33.75562,-118.41683,0.933333333
3-May-11,Marguerite East,Patiria miniata,33.75562,-118.41683,0.066666667
3-May-11,Marguerite East,Pisaster giganteus,33.75562,-118.41683,0.15
3-May-11,Marguerite East,Pisaster ochraceus,33.75562,-118.41683,0.083333333
3-May-11,Marguerite East,Strongylocentrotus purpuratus,33.75562,-118.41683,13.26666667
3-May-11,Albondigas,Mesocentrotus franciscanus,33.75071,-118.41558,0.25
3-May-11,Albondigas,Patiria miniata,33.75071,-118.41558,0.033333333
3-May-11,Albondigas,Pisaster giganteus,33.75071,-118.41558,0.066666667
3-May-11,Albondigas,Pisaster ochraceus,33.75071,-118.41558,0.033333333
3-May-11,Albondigas,Strongylocentrotus purpuratus,33.75071,-118.41558,11.5
3-Nov-09,Point Vicente West,Mesocentrotus franciscanus,33.74082,-118.41278,0.65
3-Nov-09,Point Vicente West,Pisaster giganteus,33.74082,-118.41278,0.716666667
3-Nov-09,Point Vicente West,Pisaster ochraceus,33.74082,-118.41278,0.9
3-Nov-09,Point Vicente West,Pycnopodia helianthoides,33.74082,-118.41278,0.016666667
3-Nov-09,Point Vicente West,Strongylocentrotus purpuratus,33.74082,-118.41278,14.58333333
3-Nov-09,3 Palms East,Mesocentrotus franciscanus,33.71801,-118.3315,0.816666667
3-Nov-09,3 Palms East,Patiria miniata,33.71801,-118.3315,0.016666667
3-Nov-09,3 Palms East,Pisaster giganteus,33.71801,-118.3315,0.2
3-Nov-09,3 Palms East,Pisaster ochraceus,33.71801,-118.3315,0.016666667
3-Nov-09,3 Palms East,Strongylocentrotus purpuratus,33.71801,-118.3315,0.516666667
3-Nov-21,3 Palms West,Mesocentrotus franciscanus,33.71698,-118.336105,0.2
3-Nov-21,3 Palms West,Patiria miniata,33.71594,-118.33688,0.133333333
3-Nov-21,3 Palms West,Strongylocentrotus purpuratus,33.71802,-118.33533,0.116666667
3-Oct-12,KOU Rock,Lytechinus pictus,33.71893,-118.33867,0.016666667
3-Oct-12,KOU Rock,Mesocentrotus franciscanus,33.720352,-118.337632,0.2
3-Oct-12,KOU Rock,Patiria miniata,33.71893,-118.33867,0.566666667
3-Oct-12,KOU Rock,Pisaster giganteus,33.71972,-118.3380933,0.2
3-Oct-12,KOU Rock,Pisaster ochraceus,33.7213,-118.33694,0.033333333
3-Oct-12,KOU Rock,Strongylocentrotus purpuratus,33.7207075,-118.3373725,0.983333333
3-Sep-21,Rocky Point South,Henricia sp,33.7767,-118.43029,0.033333333
3-Sep-21,Rocky Point South,Mesocentrotus franciscanus,33.7767,-118.43029,0.066666667
3-Sep-21,Rocky Point South,Pisaster giganteus,33.7767,-118.43029,0.016666667
3-Sep-21,Rocky Point South,Strongylocentrotus purpuratus,33.77617,-118.42954,0.316666667
3-Sep-21,Hawthorne Reef,Centrostephanus coronatus,33.74698,-118.41738,0.066666667
3-Sep-21,Hawthorne Reef,Mesocentrotus franciscanus,33.74707833,-118.4165033,0.35
3-Sep-21,Hawthorne Reef,Patiria miniata,33.74698,-118.41738,0.016666667
3-Sep-21,Hawthorne Reef,Pisaster giganteus,33.74711,-118.41632,0.033333333
3-Sep-21,Hawthorne Reef,Strongylocentrotus purpuratus,33.74706125,-118.4167175,0.85
4-Apr-14,Point Vicente West,Mesocentrotus franciscanus,33.73901143,-118.4142686,1.766666667
4-Apr-14,Point Vicente West,Patiria miniata,33.73879,-118.41449,3.316666667
4-Apr-14,Point Vicente West,Strongylocentrotus purpuratus,33.7391,-118.41418,0.8
4-Jan-19,Whites Point,Mesocentrotus franciscanus,33.71446,-118.3254,0.2
4-Jan-19,Whites Point,Patiria miniata,33.71476,-118.32469,0.033333333
4-Jan-19,Whites Point,Strongylocentrotus purpuratus,33.71446,-118.3254,0.35
4-Jan-19,Point Fermin,Mesocentrotus franciscanus,33.706505,-118.2993167,0.716666667
4-Jan-19,Point Fermin,Patiria miniata,33.70563,-118.2998,0.133333333
4-Jan-19,Point Fermin,Strongylocentrotus purpuratus,33.706881,-118.299102,2.116666667
4-Jun-10,Rocky Point South,Henricia sp,33.77667714,-118.4333257,0.15
4-Jun-10,Rocky Point South,Linckia columbiae,33.77644,-118.4328,0.016666667
4-Jun-10,Rocky Point South,Mesocentrotus franciscanus,33.77675125,-118.43349,0.283333333
4-Jun-10,Rocky Point South,Patiria miniata,33.776772,-118.433536,1.433333333
4-Jun-10,Rocky Point South,Pisaster giganteus,33.77655857,-118.4330629,0.216666667
4-Jun-13,Marguerite West,Henricia sp,33.75764,-118.41964,0.016666667
4-Jun-13,Marguerite West,Lytechinus pictus,33.75764,-118.41964,0.016666667
4-Jun-13,Marguerite West,Mesocentrotus franciscanus,33.75812667,-118.41876,2.216666667
4-Jun-13,Marguerite West,Patiria miniata,33.75792538,-118.4190354,3.05
4-Jun-13,Marguerite West,Pisaster brevispinus,33.75814,-118.41848,0.016666667
4-Jun-13,Marguerite West,Pisaster giganteus,33.75804938,-118.4189238,0.816666667
4-Jun-13,Marguerite West,Pisaster ochraceus,33.75823,-118.4185914,0.316666667
4-Jun-13,Marguerite West,Strongylocentrotus purpuratus,33.75806706,-118.4189129,32.05
4-Mar-11,Hawthorne Reef,Mesocentrotus franciscanus,33.74711,-118.41632,2.75
4-Mar-11,Hawthorne Reef,Patiria miniata,33.74711,-118.41632,0.633333333
4-Mar-11,Hawthorne Reef,Pisaster brevispinus,33.74711,-118.41632,0.266666667
4-Mar-11,Hawthorne Reef,Pisaster giganteus,33.74711,-118.41632,1.1
4-Mar-11,Hawthorne Reef,Pisaster ochraceus,33.74711,-118.41632,0.1
4-Mar-11,Hawthorne Reef,Pycnopodia helianthoides,33.74711,-118.41632,0.05
4-Mar-11,Hawthorne Reef,Strongylocentrotus purpuratus,33.74711,-118.41632,20.41666667
4-May-10,120 Reef,Mesocentrotus franciscanus,33.73799333,-118.3923267,0.716666667
4-May-10,120 Reef,Ophioderma panamensis,33.737936,-118.39233,0.366666667
4-May-10,120 Reef,Patiria miniata,33.73781091,-118.3923373,1.533333333
4-May-10,120 Reef,Pisaster brevispinus,33.737764,-118.39234,0.116666667
4-May-10,120 Reef,Pisaster giganteus,33.73788909,-118.3923327,1.3
4-May-10,120 Reef,Pycnopodia helianthoides,33.73828,-118.39231,0.033333333
4-May-10,120 Reef,Strongylocentrotus purpuratus,33.73828,-118.39231,1.433333333
4-Nov-20,Portuguese Bend,Patiria miniata,33.72611,-118.35827,0.083333333
4-Nov-20,KOU Rock,Centrostephanus coronatus,33.719105,-118.338275,0.05
4-Nov-20,KOU Rock,Henricia sp,33.7172,-118.33928,0.016666667
4-Nov-20,KOU Rock,Mesocentrotus franciscanus,33.71858545,-118.3385491,0.8
4-Nov-20,KOU Rock,Patiria miniata,33.71748333,-118.3391967,0.5
4-Nov-20,KOU Rock,Sclerasterias heteropaes,33.7172,-118.33928,0.016666667
4-Nov-20,KOU Rock,Strongylocentrotus purpuratus,33.7205,-118.33742,0.116666667
4-Oct-07,Ridges North,Henricia sp,33.79034,-118.42775,0.033333333
4-Oct-07,Ridges North,Mesocentrotus franciscanus,33.79034,-118.42775,0.066666667
4-Oct-07,Ridges North,Patiria miniata,33.79034,-118.42775,0.15
4-Oct-07,Ridges North,Pisaster giganteus,33.79034,-118.42775,0.033333333
4-Oct-13,KOU Rock,Astrometis sertulifera,33.7172,-118.33928,0.016666667
4-Oct-13,KOU Rock,Lytechinus pictus,33.7172,-118.33928,0.016666667
4-Oct-13,KOU Rock,Mesocentrotus franciscanus,33.7172,-118.33928,0.033333333
4-Oct-13,KOU Rock,Patiria miniata,33.7172,-118.33928,0.233333333
4-Oct-13,KOU Rock,Pisaster brevispinus,33.7172,-118.33928,0.016666667
4-Oct-13,KOU Rock,Pisaster giganteus,33.7172,-118.33928,0.133333333
4-Oct-13,3 Palms West,Lytechinus pictus,33.71594,-118.33688,0.383333333
4-Oct-13,3 Palms West,Mesocentrotus franciscanus,33.71709556,-118.3360189,0.383333333
4-Oct-13,3 Palms West,Patiria miniata,33.71709556,-118.3360189,0.666666667
4-Oct-13,3 Palms West,Pisaster giganteus,33.716356,-118.33657,0.116666667
4-Oct-13,3 Palms West,Strongylocentrotus purpuratus,33.71802,-118.33533,0.333333333
4-Sep-15,Ridges South,Linckia columbiae,33.78701,-118.4301,0.016666667
4-Sep-15,Ridges South,Mesocentrotus franciscanus,33.78684667,-118.42885,0.366666667
4-Sep-15,Ridges South,Pisaster giganteus,33.78701,-118.4301,0.016666667
4-Sep-15,Rocky Point North,Linckia columbiae,33.78084,-118.43033,0.05
4-Sep-15,Rocky Point North,Mesocentrotus franciscanus,33.78127333,-118.43227,0.333333333
4-Sep-15,Rocky Point North,Strongylocentrotus purpuratus,33.78084,-118.43033,0.183333333
4-Sep-19,Lunada Bay,Centrostephanus coronatus,33.77109,-118.4333767,0.05
4-Sep-19,Lunada Bay,Henricia sp,33.77134,-118.43431,0.133333333
4-Sep-19,Lunada Bay,Mesocentrotus franciscanus,33.77137733,-118.432634,0.933333333
4-Sep-19,Lunada Bay,Patiria miniata,33.77134,-118.43431,0.083333333
4-Sep-19,Lunada Bay,Strongylocentrotus purpuratus,33.77133667,-118.4310044,0.383333333
4-Sep-19,Long Point West,Centrostephanus coronatus,33.737815,-118.403525,0.033333333
4-Sep-19,Long Point West,Mesocentrotus franciscanus,33.73772333,-118.4036033,0.666666667
4-Sep-19,Long Point West,Pisaster ochraceus,33.73809,-118.40329,0.016666667
4-Sep-19,Long Point West,Strongylocentrotus purpuratus,33.73779,-118.4035464,1.083333333
4-Sep-20,Cairns,Centrostephanus coronatus,33.70816667,-118.3096267,0.066666667
4-Sep-20,Cairns,Mesocentrotus franciscanus,33.70837889,-118.3095189,0.566666667
4-Sep-20,Cairns,Patiria miniata,33.70753,-118.30995,0.033333333
4-Sep-20,Cairns,Strongylocentrotus purpuratus,33.70880333,-118.3093033,0.516666667
5-Aug-11,Ridges North,Henricia sp,33.7893575,-118.4253725,0.1
5-Aug-11,Ridges North,Mesocentrotus franciscanus,33.78893133,-118.4243933,1.466666667
5-Aug-11,Ridges North,Patiria miniata,33.789685,-118.426165,0.566666667
5-Aug-11,Ridges North,Pisaster giganteus,33.788844,-118.424182,0.633333333
5-Aug-11,Ridges North,Strongylocentrotus purpuratus,33.78847,-118.42329,0.166666667
5-Aug-22,3 Palms East,Astrometis sertulifera,33.7142,-118.33394,0.016666667
5-Aug-22,3 Palms East,Henricia sp,33.71544,-118.333515,0.033333333
5-Aug-22,3 Palms East,Linckia columbiae,33.7142,-118.33394,0.016666667
5-Aug-22,3 Palms East,Lytechinus pictus,33.7142,-118.33394,0.683333333
5-Aug-22,3 Palms East,Mesocentrotus franciscanus,33.716075,-118.3331083,1.983333333
5-Aug-22,3 Palms East,Patiria miniata,33.715192,-118.3336,0.416666667
5-Aug-22,3 Palms East,Pisaster giganteus,33.71668,-118.33309,0.05
5-Aug-22,3 Palms East,Strongylocentrotus purpuratus,33.71670571,-118.3327571,2.033333333
5-Jan-10,Point Vicente West,Henricia sp,33.73848,-118.4148,0.016666667
5-Jan-10,Point Vicente West,Mesocentrotus franciscanus,33.73848,-118.4148,0.416666667
5-Jan-10,Point Vicente West,Orthasterias koehleri,33.73848,-118.4148,0.016666667
5-Jan-10,Point Vicente West,Patiria miniata,33.73848,-118.4148,0.533333333
5-Jan-10,Point Vicente West,Pisaster giganteus,33.73848,-118.4148,0.216666667
5-Jan-10,Point Vicente West,Strongylocentrotus purpuratus,33.73848,-118.4148,0.016666667
5-Jan-10,KOU Rock,Mesocentrotus franciscanus,33.71771,-118.33913,0.15
5-Jan-10,KOU Rock,Patiria miniata,33.71771,-118.33913,0.083333333
5-Jan-10,KOU Rock,Pisaster giganteus,33.71771,-118.33913,0.283333333
5-Sep-18,Underwater Arch,Astrometis sertulifera,33.75132,-118.41776,0.016666667
5-Sep-18,Underwater Arch,Centrostephanus coronatus,33.75132,-118.41776,0.1
5-Sep-18,Underwater Arch,Mesocentrotus franciscanus,33.751416,-118.41742,1.333333333
5-Sep-18,Underwater Arch,Patiria miniata,33.75132,-118.41776,0.016666667
5-Sep-18,Underwater Arch,Strongylocentrotus purpuratus,33.75142909,-118.4173736,3.333333333
5-Sep-18,Portuguese Bend,Patiria miniata,33.72611,-118.35827,0.083333333
5-Sep-19,Ridges South,Mesocentrotus franciscanus,33.78523,-118.42513,0.016666667
5-Sep-19,Ridges South,Strongylocentrotus purpuratus,33.78523,-118.42513,0.083333333
5-Sep-19,Long Point East,Centrostephanus coronatus,33.735034,-118.401854,0.083333333
