"SampleDate","Site","BenthicReefSpecies","Latitude","Longitude","Density_m2"
"02-Jul-2020","Rocky Point North","Mesocentrotus franciscanus",33.7809445454545,-118.431265454545,1.01666666666667
"02-Jul-2020","Rocky Point North","Patiria miniata",33.78149,-118.43324,0.05
"02-Jul-2020","Rocky Point North","Strongylocentrotus purpuratus",33.7804709090909,-118.429583636364,0.666666666666667
"02-Jul-2021","Marguerite Central","Apostichopus parvimensis",33.75682,-118.41829,0.05
"02-Jul-2021","Marguerite Central","Mesocentrotus franciscanus",33.75677,-118.41814,1.06666666666667
"02-Jul-2021","Marguerite Central","Strongylocentrotus purpuratus",33.756745,-118.418065,1.28333333333333
"02-May-2008","Rocky Point North","Apostichopus californicus",33.78149,-118.43324,0.0333333333333333
"02-May-2008","Rocky Point North","Apostichopus parvimensis",33.78149,-118.43324,0.0333333333333333
"02-May-2008","Rocky Point North","Henricia sp",33.78149,-118.43324,0.0666666666666667
"02-May-2008","Rocky Point North","Patiria miniata",33.78149,-118.43324,0.1
"02-May-2008","Rocky Point North","Pisaster giganteus",33.78149,-118.43324,0.0333333333333333
"02-May-2008","Rocky Point South","Apostichopus californicus",33.77727,-118.43464,0.0166666666666667
"02-May-2008","Rocky Point South","Apostichopus parvimensis",33.77727,-118.43464,0.05
"02-May-2008","Rocky Point South","Astrometis sertulifera",33.77727,-118.43464,0.0166666666666667
"02-May-2008","Rocky Point South","Patiria miniata",33.77727,-118.43464,0.366666666666667
"02-May-2008","Rocky Point South","Pisaster giganteus",33.77727,-118.43464,0.0166666666666667
"02-Nov-2018","KOU Rock","Apostichopus parvimensis",33.71885,-118.33835,0.0333333333333333
"02-Nov-2018","KOU Rock","Centrostephanus coronatus",33.71771,-118.33913,0.0166666666666667
"02-Nov-2018","KOU Rock","Mesocentrotus franciscanus",33.718064,-118.338848,0.183333333333333
"02-Nov-2018","KOU Rock","Patiria miniata",33.717455,-118.339205,0.216666666666667
"02-Nov-2018","KOU Rock","Strongylocentrotus purpuratus",33.7209,-118.33718,0.1
"02-Nov-2021","Bunker Point","Apostichopus parvimensis",33.72529,-118.3536,0.0166666666666667
"02-Nov-2021","Bunker Point","Mesocentrotus franciscanus",33.72529,-118.3536,0.45
"02-Nov-2021","Bunker Point","Patiria miniata",33.72529,-118.3536,0.0333333333333333
"02-Nov-2021","Bunker Point","Strongylocentrotus purpuratus",33.72529,-118.3536,1.03333333333333
"02-Nov-2021","3 Palms East","Apostichopus parvimensis",33.719,-118.3318,0.0166666666666667
"02-Nov-2021","3 Palms East","Centrostephanus coronatus",33.719,-118.3318,0.0166666666666667
"02-Nov-2021","3 Palms East","Dermasterias imbricata",33.71668,-118.33309,0.0166666666666667
"02-Nov-2021","3 Palms East","Mesocentrotus franciscanus",33.7177575,-118.33242,1.15
"02-Nov-2021","3 Palms East","Patiria miniata",33.71668,-118.33309,0.0333333333333333
"02-Nov-2021","3 Palms East","Strongylocentrotus purpuratus",33.717973,-118.332286,2.4
"02-Oct-2013","KOU Rock","Lovenia cordiformis",33.71893,-118.33867,0.0166666666666667
"02-Oct-2013","KOU Rock","Mesocentrotus franciscanus",33.7202383333333,-118.337628333333,0.55
"02-Oct-2013","KOU Rock","Patiria miniata",33.7191916666667,-118.338461666667,0.333333333333333
"02-Oct-2013","KOU Rock","Pisaster giganteus",33.7201075,-118.3377325,0.133333333333333
"02-Oct-2013","KOU Rock","Strongylocentrotus purpuratus",33.7199766666667,-118.337836666667,0.116666666666667
"02-Oct-2020","Bunker Point","Centrostephanus coronatus",33.72529,-118.3536,0.0166666666666667
"02-Oct-2020","Bunker Point","Mesocentrotus franciscanus",33.72546,-118.35323,0.05
"02-Oct-2020","Bunker Point","Strongylocentrotus purpuratus",33.72563,-118.35286,0.0166666666666667
"02-Oct-2020","KOU Rock","Strongylocentrotus purpuratus",33.7213,-118.33694,0.0833333333333333
"02-Sep-2008","Point Vicente West","Apostichopus parvimensis",33.74043,-118.41367,0.0333333333333333
"02-Sep-2008","Point Vicente West","Mesocentrotus franciscanus",33.74043,-118.41367,1.05
"02-Sep-2008","Point Vicente West","Patiria miniata",33.74043,-118.41367,1.11666666666667
"02-Sep-2008","Point Vicente West","Pisaster giganteus",33.74043,-118.41367,1.11666666666667
"02-Sep-2008","Point Vicente West","Pisaster ochraceus",33.74043,-118.41367,0.366666666666667
"02-Sep-2008","Point Vicente West","Pycnopodia helianthoides",33.74043,-118.41367,0.0166666666666667
"02-Sep-2008","Point Vicente West","Strongylocentrotus purpuratus",33.74043,-118.41367,7.25
"02-Sep-2015","Rocky Point North","Mesocentrotus franciscanus",33.78014,-118.42891,0.05
"02-Sep-2015","Rocky Point North","Strongylocentrotus purpuratus",33.78014,-118.42891,0.133333333333333
"02-Sep-2015","Abalone Cove Kelp West","Centrostephanus coronatus",33.73921,-118.38786,0.05
"02-Sep-2015","Abalone Cove Kelp West","Mesocentrotus franciscanus",33.73907,-118.387673333333,2.01666666666667
"02-Sep-2015","Abalone Cove Kelp West","Strongylocentrotus purpuratus",33.739168,-118.387804,0.366666666666667
"03-Dec-2015","Cape Point","Apostichopus parvimensis",33.72008,-118.34068,0.0166666666666667
"03-Dec-2015","Cape Point","Mesocentrotus franciscanus",33.72036,-118.34066,0.55
"03-Dec-2015","Cape Point","Patiria miniata",33.72008,-118.34068,0.0333333333333333
"03-Dec-2015","Cape Point","Strongylocentrotus purpuratus",33.72148,-118.34017,0.0833333333333333
"03-Jul-2013","Marguerite Central","Apostichopus parvimensis",33.75662,-118.41769,0.0166666666666667
"03-Jul-2013","Marguerite Central","Astrometis sertulifera",33.75682,-118.41829,0.0166666666666667
"03-Jul-2013","Marguerite Central","Mesocentrotus franciscanus",33.75672,-118.41799,4.95
"03-Jul-2013","Marguerite Central","Patiria miniata",33.7567914285714,-118.418204285714,0.466666666666667
"03-Jul-2013","Marguerite Central","Pisaster giganteus",33.7567290909091,-118.418017272727,1.03333333333333
"03-Jul-2013","Marguerite Central","Pisaster ochraceus",33.7566771428571,-118.417861428571,0.25
"03-Jul-2013","Marguerite Central","Strongylocentrotus purpuratus",33.75672,-118.41799,38.3
"03-Jun-2016","Ridges North","Strongylocentrotus purpuratus",33.78687,-118.42081,0.0333333333333333
"03-May-2011","Marguerite Central","Apostichopus parvimensis",33.75662,-118.41769,0.0833333333333333
"03-May-2011","Marguerite Central","Mesocentrotus franciscanus",33.75662,-118.41769,0.9
"03-May-2011","Marguerite Central","Patiria miniata",33.75662,-118.41769,0.0333333333333333
"03-May-2011","Marguerite Central","Pisaster giganteus",33.75662,-118.41769,0.583333333333333
"03-May-2011","Marguerite Central","Pisaster ochraceus",33.75662,-118.41769,0.466666666666667
"03-May-2011","Marguerite Central","Strongylocentrotus purpuratus",33.75662,-118.41769,49
"03-May-2011","Marguerite East","Apostichopus parvimensis",33.75562,-118.41683,0.25
"03-May-2011","Marguerite East","Mesocentrotus franciscanus",33.75562,-118.41683,2.7
"03-May-2011","Marguerite East","Patiria miniata",33.75562,-118.41683,0.2
"03-May-2011","Marguerite East","Pisaster giganteus",33.75562,-118.41683,0.333333333333333
"03-May-2011","Marguerite East","Pisaster ochraceus",33.75562,-118.41683,0.216666666666667
"03-May-2011","Marguerite East","Strongylocentrotus purpuratus",33.75562,-118.41683,41.6
"03-May-2011","Albondigas","Apostichopus parvimensis",33.75071,-118.41558,0.0166666666666667
"03-May-2011","Albondigas","Mesocentrotus franciscanus",33.75071,-118.41558,2.21666666666667
"03-May-2011","Albondigas","Patiria miniata",33.75071,-118.41558,0.0333333333333333
"03-May-2011","Albondigas","Pisaster giganteus",33.75071,-118.41558,0.133333333333333
"03-May-2011","Albondigas","Pisaster ochraceus",33.75071,-118.41558,0.1
"03-May-2011","Albondigas","Strongylocentrotus purpuratus",33.75071,-118.41558,45.6666666666667
"03-Nov-2009","Point Vicente West","Mesocentrotus franciscanus",33.74082,-118.41278,0.65
"03-Nov-2009","Point Vicente West","Pisaster giganteus",33.74082,-118.41278,0.716666666666667
"03-Nov-2009","Point Vicente West","Pisaster ochraceus",33.74082,-118.41278,0.9
"03-Nov-2009","Point Vicente West","Pycnopodia helianthoides",33.74082,-118.41278,0.0166666666666667
"03-Nov-2009","Point Vicente West","Strongylocentrotus purpuratus",33.74082,-118.41278,14.5833333333333
"03-Nov-2009","3 Palms East","Apostichopus parvimensis",33.71801,-118.3315,0.0166666666666667
"03-Nov-2009","3 Palms East","Mesocentrotus franciscanus",33.71801,-118.3315,0.816666666666667
"03-Nov-2009","3 Palms East","Patiria miniata",33.71801,-118.3315,0.0166666666666667
"03-Nov-2009","3 Palms East","Pisaster giganteus",33.71801,-118.3315,0.2
"03-Nov-2009","3 Palms East","Pisaster ochraceus",33.71801,-118.3315,0.0166666666666667
"03-Nov-2009","3 Palms East","Strongylocentrotus purpuratus",33.71801,-118.3315,0.516666666666667
"03-Nov-2021","3 Palms West","Mesocentrotus franciscanus",33.71698,-118.336105,0.2
"03-Nov-2021","3 Palms West","Patiria miniata",33.71594,-118.33688,0.133333333333333
"03-Nov-2021","3 Palms West","Strongylocentrotus purpuratus",33.71802,-118.33533,0.116666666666667
"03-Nov-2023","Long Point East","Mesocentrotus franciscanus",33.73654,-118.39913,0.283333333333333
"03-Nov-2023","Long Point East","Strongylocentrotus purpuratus",33.73654,-118.39913,0.45
"03-Oct-2012","KOU Rock","Lytechinus pictus",33.71893,-118.33867,0.0166666666666667
"03-Oct-2012","KOU Rock","Mesocentrotus franciscanus",33.720352,-118.337632,0.2
"03-Oct-2012","KOU Rock","Patiria miniata",33.71893,-118.33867,0.566666666666667
"03-Oct-2012","KOU Rock","Pisaster giganteus",33.71972,-118.338093333333,0.2
"03-Oct-2012","KOU Rock","Pisaster ochraceus",33.7213,-118.33694,0.0333333333333333
"03-Oct-2012","KOU Rock","Strongylocentrotus purpuratus",33.7207075,-118.3373725,0.983333333333333
"03-Oct-2023","Long Point East","Apostichopus parvimensis",33.73579,-118.40104,0.05
"03-Oct-2023","Long Point East","Mesocentrotus franciscanus",33.73579,-118.40104,0.0166666666666667
"03-Oct-2023","Long Point East","Strongylocentrotus purpuratus",33.73579,-118.40104,0.266666666666667
"03-Sep-2021","Rocky Point South","Henricia sp",33.7767,-118.43029,0.0333333333333333
"03-Sep-2021","Rocky Point South","Mesocentrotus franciscanus",33.7767,-118.43029,0.0666666666666667
"03-Sep-2021","Rocky Point South","Pisaster giganteus",33.7767,-118.43029,0.0166666666666667
"03-Sep-2021","Rocky Point South","Strongylocentrotus purpuratus",33.77617,-118.42954,0.316666666666667
"03-Sep-2021","Hawthorne Reef","Apostichopus parvimensis",33.74698,-118.41738,0.0333333333333333
"03-Sep-2021","Hawthorne Reef","Centrostephanus coronatus",33.74698,-118.41738,0.0666666666666667
"03-Sep-2021","Hawthorne Reef","Mesocentrotus franciscanus",33.7470783333333,-118.416503333333,0.35
"03-Sep-2021","Hawthorne Reef","Patiria miniata",33.74698,-118.41738,0.0166666666666667
"03-Sep-2021","Hawthorne Reef","Pisaster giganteus",33.74711,-118.41632,0.0333333333333333
"03-Sep-2021","Hawthorne Reef","Strongylocentrotus purpuratus",33.74706125,-118.4167175,0.85
"04-Apr-2014","Point Vicente West","Apostichopus californicus",33.73879,-118.41449,0.0333333333333333
"04-Apr-2014","Point Vicente West","Apostichopus parvimensis",33.7391,-118.41418,0.0833333333333333
"04-Apr-2014","Point Vicente West","Mesocentrotus franciscanus",33.7390114285714,-118.414268571429,1.76666666666667
"04-Apr-2014","Point Vicente West","Patiria miniata",33.73879,-118.41449,3.31666666666667
"04-Apr-2014","Point Vicente West","Strongylocentrotus purpuratus",33.7391,-118.41418,0.8
"04-Jun-2010","Rocky Point South","Apostichopus parvimensis",33.77644,-118.4328,0.0833333333333333
"04-Jun-2010","Rocky Point South","Henricia sp",33.7766771428571,-118.433325714286,0.15
"04-Jun-2010","Rocky Point South","Linckia columbiae",33.77644,-118.4328,0.0166666666666667
"04-Jun-2010","Rocky Point South","Mesocentrotus franciscanus",33.77675125,-118.43349,0.283333333333333
"04-Jun-2010","Rocky Point South","Patiria miniata",33.776772,-118.433536,1.43333333333333
"04-Jun-2010","Rocky Point South","Pisaster giganteus",33.7765585714286,-118.433062857143,0.216666666666667
"04-Mar-2011","Hawthorne Reef","Apostichopus parvimensis",33.74711,-118.41632,0.0833333333333333
"04-Mar-2011","Hawthorne Reef","Mesocentrotus franciscanus",33.74711,-118.41632,2.75
"04-Mar-2011","Hawthorne Reef","Patiria miniata",33.74711,-118.41632,0.633333333333333
"04-Mar-2011","Hawthorne Reef","Pisaster brevispinus",33.74711,-118.41632,0.266666666666667
"04-Mar-2011","Hawthorne Reef","Pisaster giganteus",33.74711,-118.41632,1.1
"04-Mar-2011","Hawthorne Reef","Pisaster ochraceus",33.74711,-118.41632,0.1
"04-Mar-2011","Hawthorne Reef","Pycnopodia helianthoides",33.74711,-118.41632,0.05
"04-Mar-2011","Hawthorne Reef","Strongylocentrotus purpuratus",33.74711,-118.41632,20.4166666666667
"04-May-2010","120 Reef","Apostichopus parvimensis",33.7379933333333,-118.392326666667,0.0666666666666667
"04-May-2010","120 Reef","Mesocentrotus franciscanus",33.7379933333333,-118.392326666667,0.716666666666667
"04-May-2010","120 Reef","Ophioderma panamensis",33.737936,-118.39233,0.366666666666667
"04-May-2010","120 Reef","Patiria miniata",33.7378109090909,-118.392337272727,1.53333333333333
"04-May-2010","120 Reef","Pisaster brevispinus",33.737764,-118.39234,0.116666666666667
"04-May-2010","120 Reef","Pisaster giganteus",33.7378890909091,-118.392332727273,1.3
"04-May-2010","120 Reef","Pycnopodia helianthoides",33.73828,-118.39231,0.0333333333333333
"04-May-2010","120 Reef","Strongylocentrotus purpuratus",33.73828,-118.39231,1.43333333333333
"04-Nov-2020","Portuguese Bend","Patiria miniata",33.72611,-118.35827,0.0833333333333333
"04-Nov-2020","KOU Rock","Apostichopus parvimensis",33.71771,-118.33913,0.0166666666666667
"04-Nov-2020","KOU Rock","Centrostephanus coronatus",33.719105,-118.338275,0.05
"04-Nov-2020","KOU Rock","Henricia sp",33.7172,-118.33928,0.0166666666666667
"04-Nov-2020","KOU Rock","Mesocentrotus franciscanus",33.7185854545455,-118.338549090909,0.8
"04-Nov-2020","KOU Rock","Patiria miniata",33.7174833333333,-118.339196666667,0.5
"04-Nov-2020","KOU Rock","Sclerasterias heteropaes",33.7172,-118.33928,0.0166666666666667
"04-Nov-2020","KOU Rock","Strongylocentrotus purpuratus",33.7205,-118.33742,0.116666666666667
"04-Oct-2007","Ridges North","Henricia sp",33.79034,-118.42775,0.0333333333333333
"04-Oct-2007","Ridges North","Mesocentrotus franciscanus",33.79034,-118.42775,0.0666666666666667
"04-Oct-2007","Ridges North","Patiria miniata",33.79034,-118.42775,0.15
"04-Oct-2007","Ridges North","Pisaster giganteus",33.79034,-118.42775,0.0333333333333333
"04-Oct-2013","KOU Rock","Apostichopus californicus",33.7172,-118.33928,0.0166666666666667
"04-Oct-2013","KOU Rock","Astrometis sertulifera",33.7172,-118.33928,0.0166666666666667
"04-Oct-2013","KOU Rock","Lytechinus pictus",33.7172,-118.33928,0.0166666666666667
"04-Oct-2013","KOU Rock","Mesocentrotus franciscanus",33.7172,-118.33928,0.0333333333333333
"04-Oct-2013","KOU Rock","Patiria miniata",33.7172,-118.33928,0.233333333333333
"04-Oct-2013","KOU Rock","Pisaster brevispinus",33.7172,-118.33928,0.0166666666666667
"04-Oct-2013","KOU Rock","Pisaster giganteus",33.7172,-118.33928,0.133333333333333
"04-Oct-2013","3 Palms West","Apostichopus parvimensis",33.71594,-118.33688,0.0166666666666667
"04-Oct-2013","3 Palms West","Lytechinus pictus",33.71594,-118.33688,0.383333333333333
"04-Oct-2013","3 Palms West","Mesocentrotus franciscanus",33.7170955555556,-118.336018888889,0.383333333333333
"04-Oct-2013","3 Palms West","Patiria miniata",33.7170955555556,-118.336018888889,0.666666666666667
"04-Oct-2013","3 Palms West","Pisaster giganteus",33.716356,-118.33657,0.116666666666667
"04-Oct-2013","3 Palms West","Strongylocentrotus purpuratus",33.71802,-118.33533,0.333333333333333
"04-Sep-2015","Rocky Point North","Linckia columbiae",33.78084,-118.43033,0.05
"04-Sep-2015","Rocky Point North","Mesocentrotus franciscanus",33.7812733333333,-118.43227,0.333333333333333
"04-Sep-2015","Rocky Point North","Strongylocentrotus purpuratus",33.78084,-118.43033,0.183333333333333
"04-Sep-2019","Lunada Bay","Apostichopus parvimensis",33.77149,-118.43487,0.0166666666666667
"04-Sep-2019","Lunada Bay","Centrostephanus coronatus",33.77109,-118.433376666667,0.05
"04-Sep-2019","Lunada Bay","Henricia sp",33.77134,-118.43431,0.133333333333333
"04-Sep-2019","Lunada Bay","Mesocentrotus franciscanus",33.7713773333333,-118.432634,0.933333333333333
"04-Sep-2019","Lunada Bay","Patiria miniata",33.77134,-118.43431,0.0833333333333333
"04-Sep-2019","Lunada Bay","Strongylocentrotus purpuratus",33.7713366666667,-118.431004444444,0.383333333333333
"04-Sep-2019","Long Point West","Apostichopus parvimensis",33.73754,-118.40376,0.0166666666666667
"04-Sep-2019","Long Point West","Centrostephanus coronatus",33.737815,-118.403525,0.0333333333333333
"04-Sep-2019","Long Point West","Mesocentrotus franciscanus",33.7377233333333,-118.403603333333,0.666666666666667
"04-Sep-2019","Long Point West","Pisaster ochraceus",33.73809,-118.40329,0.0166666666666667
"04-Sep-2019","Long Point West","Strongylocentrotus purpuratus",33.73779,-118.403546363636,1.08333333333333
"05-Aug-2011","Ridges North","Apostichopus parvimensis",33.789554,-118.425848,0.116666666666667
"05-Aug-2011","Ridges North","Henricia sp",33.7893575,-118.4253725,0.1
"05-Aug-2011","Ridges North","Mesocentrotus franciscanus",33.7889313333333,-118.424393333333,1.46666666666667
"05-Aug-2011","Ridges North","Patiria miniata",33.789685,-118.426165,0.566666666666667
"05-Aug-2011","Ridges North","Pisaster giganteus",33.788844,-118.424182,0.633333333333333
"05-Aug-2011","Ridges North","Strongylocentrotus purpuratus",33.78847,-118.42329,0.166666666666667
"05-Aug-2022","Cape Point","Apostichopus parvimensis",33.7217933333333,-118.340145,0.316666666666667
"05-Aug-2022","Cape Point","Mesocentrotus franciscanus",33.72164,-118.34029,1.13333333333333
"05-Aug-2022","Cape Point","Patiria miniata",33.7221,-118.339855,0.0833333333333333
"05-Aug-2022","Cape Point","Pisaster giganteus",33.72164,-118.34029,0.0166666666666667
"05-Aug-2022","Cape Point","Strongylocentrotus purpuratus",33.72164,-118.34029,1.08333333333333
"05-Aug-2022","3 Palms East","Apostichopus parvimensis",33.716946,-118.332772,0.183333333333333
"05-Aug-2022","3 Palms East","Astrometis sertulifera",33.7142,-118.33394,0.0166666666666667
"05-Aug-2022","3 Palms East","Henricia sp",33.71544,-118.333515,0.0333333333333333
"05-Aug-2022","3 Palms East","Linckia columbiae",33.7142,-118.33394,0.0166666666666667
"05-Aug-2022","3 Palms East","Lytechinus pictus",33.7142,-118.33394,0.683333333333333
"05-Aug-2022","3 Palms East","Mesocentrotus franciscanus",33.716075,-118.333108333333,1.98333333333333
"05-Aug-2022","3 Palms East","Patiria miniata",33.715192,-118.3336,0.416666666666667
"05-Aug-2022","3 Palms East","Pisaster giganteus",33.71668,-118.33309,0.05
"05-Aug-2022","3 Palms East","Strongylocentrotus purpuratus",33.7167057142857,-118.332757142857,2.03333333333333
"05-Jan-2010","Point Vicente West","Apostichopus parvimensis",33.73848,-118.4148,0.0166666666666667
"05-Jan-2010","Point Vicente West","Henricia sp",33.73848,-118.4148,0.0166666666666667
"05-Jan-2010","Point Vicente West","Mesocentrotus franciscanus",33.73848,-118.4148,0.416666666666667
"05-Jan-2010","Point Vicente West","Orthasterias koehleri",33.73848,-118.4148,0.0166666666666667
"05-Jan-2010","Point Vicente West","Patiria miniata",33.73848,-118.4148,0.533333333333333
"05-Jan-2010","Point Vicente West","Pisaster giganteus",33.73848,-118.4148,0.216666666666667
"05-Jan-2010","Point Vicente West","Strongylocentrotus purpuratus",33.73848,-118.4148,0.0166666666666667
"05-Jan-2010","KOU Rock","Apostichopus parvimensis",33.71771,-118.33913,0.0333333333333333
"05-Jan-2010","KOU Rock","Mesocentrotus franciscanus",33.71771,-118.33913,0.15
"05-Jan-2010","KOU Rock","Patiria miniata",33.71771,-118.33913,0.0833333333333333
"05-Jan-2010","KOU Rock","Pisaster giganteus",33.71771,-118.33913,0.283333333333333
"05-Oct-2023","Bunker Point","Mesocentrotus franciscanus",33.7247066666667,-118.35372,0.166666666666667
"05-Oct-2023","Bunker Point","Patiria miniata",33.7244525,-118.3538075,0.533333333333333
"05-Oct-2023","Bunker Point","Strongylocentrotus purpuratus",33.724605,-118.353755,0.183333333333333
"05-Oct-2023","Old 18th","Mesocentrotus franciscanus",33.72309,-118.34377,0.0333333333333333
"05-Oct-2023","Cape Point","Henricia sp",33.72008,-118.34068,0.0166666666666667
"05-Oct-2023","Cape Point","Mesocentrotus franciscanus",33.72112,-118.34042,1.46666666666667
"05-Oct-2023","Cape Point","Patiria miniata",33.72008,-118.34068,0.0166666666666667
"05-Oct-2023","Cape Point","Pisaster giganteus",33.72008,-118.34068,0.0333333333333333
"05-Oct-2023","Cape Point","Strongylocentrotus purpuratus",33.721055,-118.34043625,0.9
"05-Sep-2018","Portuguese Bend","Patiria miniata",33.72611,-118.35827,0.0833333333333333
"05-Sep-2019","Long Point East","Apostichopus parvimensis",33.73516,-118.401718333333,0.133333333333333
"05-Sep-2019","Long Point East","Centrostephanus coronatus",33.735034,-118.401854,0.0833333333333333
"05-Sep-2019","Long Point East","Mesocentrotus franciscanus",33.7351171428571,-118.401745,1.83333333333333
