"SampleDate","Site","BenthicReefSpecies","Latitude","Longitude","Density_m2"
"01-Dec-2016","Old 18th","Apostichopus parvimensis",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Apostichopus parvimensis",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Apostichopus parvimensis",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Apostichopus parvimensis",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Apostichopus parvimensis",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Apostichopus parvimensis",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Mesocentrotus franciscanus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Mesocentrotus franciscanus",33.72255,-118.3442075,0.0166666666666667
"01-Dec-2016","Old 18th","Mesocentrotus franciscanus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Mesocentrotus franciscanus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Mesocentrotus franciscanus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Mesocentrotus franciscanus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Mesocentrotus franciscanus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Mesocentrotus franciscanus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Patiria miniata",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Patiria miniata",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Patiria miniata",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Patiria miniata",33.72255,-118.3442075,0.0166666666666667
"01-Dec-2016","Old 18th","Patiria miniata",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Patiria miniata",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Patiria miniata",33.72255,-118.3442075,0.0166666666666667
"01-Dec-2016","Old 18th","Patiria miniata",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster giganteus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster giganteus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster giganteus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster giganteus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster giganteus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster giganteus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster giganteus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster giganteus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster ochraceus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster ochraceus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster ochraceus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster ochraceus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster ochraceus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster ochraceus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster ochraceus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Pisaster ochraceus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Strongylocentrotus purpuratus",33.72255,-118.3442075,0.0166666666666667
"01-Dec-2016","Old 18th","Strongylocentrotus purpuratus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Strongylocentrotus purpuratus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Strongylocentrotus purpuratus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Strongylocentrotus purpuratus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Strongylocentrotus purpuratus",33.72255,-118.3442075,0
"01-Dec-2016","Old 18th","Strongylocentrotus purpuratus",33.72255,-118.3442075,0.0333333333333333
"01-Dec-2016","Old 18th","Strongylocentrotus purpuratus",33.72255,-118.3442075,0
"01-Dec-2017","Old 18th","Apostichopus californicus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Apostichopus californicus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Apostichopus californicus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Apostichopus californicus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Apostichopus parvimensis",33.72153,-118.34498,0.0333333333333333
"01-Dec-2017","Old 18th","Apostichopus parvimensis",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Apostichopus parvimensis",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Apostichopus parvimensis",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Mesocentrotus franciscanus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Mesocentrotus franciscanus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Mesocentrotus franciscanus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Mesocentrotus franciscanus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Patiria miniata",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Patiria miniata",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Patiria miniata",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Patiria miniata",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Pisaster giganteus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Pisaster giganteus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Pisaster giganteus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Pisaster giganteus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Pisaster ochraceus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Pisaster ochraceus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Pisaster ochraceus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Pisaster ochraceus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Strongylocentrotus purpuratus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Strongylocentrotus purpuratus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Strongylocentrotus purpuratus",33.72153,-118.34498,0
"01-Dec-2017","Old 18th","Strongylocentrotus purpuratus",33.72153,-118.34498,0
"01-Dec-2017","Cape Point","Apostichopus californicus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Apostichopus californicus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Apostichopus californicus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Apostichopus californicus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Apostichopus parvimensis",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Apostichopus parvimensis",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Apostichopus parvimensis",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Apostichopus parvimensis",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Mesocentrotus franciscanus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Mesocentrotus franciscanus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Mesocentrotus franciscanus",33.71915,-118.341025,0.0666666666666667
"01-Dec-2017","Cape Point","Mesocentrotus franciscanus",33.71915,-118.341025,0.05
"01-Dec-2017","Cape Point","Patiria miniata",33.71915,-118.341025,0.0166666666666667
"01-Dec-2017","Cape Point","Patiria miniata",33.71915,-118.341025,0.0333333333333333
"01-Dec-2017","Cape Point","Patiria miniata",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Patiria miniata",33.71915,-118.341025,0.0833333333333333
"01-Dec-2017","Cape Point","Pisaster giganteus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Pisaster giganteus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Pisaster giganteus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Pisaster giganteus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Pisaster ochraceus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Pisaster ochraceus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Pisaster ochraceus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Pisaster ochraceus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Strongylocentrotus purpuratus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Strongylocentrotus purpuratus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Strongylocentrotus purpuratus",33.71915,-118.341025,0
"01-Dec-2017","Cape Point","Strongylocentrotus purpuratus",33.71915,-118.341025,0
"01-Jul-2011","Bunker Point","Apostichopus californicus",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Apostichopus californicus",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Apostichopus californicus",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Apostichopus californicus",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Apostichopus parvimensis",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Apostichopus parvimensis",33.72546,-118.35323,0.0166666666666667
"01-Jul-2011","Bunker Point","Apostichopus parvimensis",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Apostichopus parvimensis",33.72546,-118.35323,0.233333333333333
"01-Jul-2011","Bunker Point","Mesocentrotus franciscanus",33.72546,-118.35323,0.566666666666667
"01-Jul-2011","Bunker Point","Mesocentrotus franciscanus",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Mesocentrotus franciscanus",33.72546,-118.35323,0.0333333333333333
"01-Jul-2011","Bunker Point","Mesocentrotus franciscanus",33.72546,-118.35323,0.266666666666667
"01-Jul-2011","Bunker Point","Patiria miniata",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Patiria miniata",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Patiria miniata",33.72546,-118.35323,0.0166666666666667
"01-Jul-2011","Bunker Point","Patiria miniata",33.72546,-118.35323,0.0333333333333333
"01-Jul-2011","Bunker Point","Pisaster giganteus",33.72546,-118.35323,0.0666666666666667
"01-Jul-2011","Bunker Point","Pisaster giganteus",33.72546,-118.35323,0.0166666666666667
"01-Jul-2011","Bunker Point","Pisaster giganteus",33.72546,-118.35323,0.116666666666667
"01-Jul-2011","Bunker Point","Pisaster giganteus",33.72546,-118.35323,0.3
"01-Jul-2011","Bunker Point","Pisaster ochraceus",33.72546,-118.35323,0.0166666666666667
"01-Jul-2011","Bunker Point","Pisaster ochraceus",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Pisaster ochraceus",33.72546,-118.35323,0.0166666666666667
"01-Jul-2011","Bunker Point","Pisaster ochraceus",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Strongylocentrotus purpuratus",33.72546,-118.35323,6.96666666666667
"01-Jul-2011","Bunker Point","Strongylocentrotus purpuratus",33.72546,-118.35323,0
"01-Jul-2011","Bunker Point","Strongylocentrotus purpuratus",33.72546,-118.35323,0.1
"01-Jul-2011","Bunker Point","Strongylocentrotus purpuratus",33.72546,-118.35323,0.333333333333333
"01-Jul-2022","Rocky Point North","Apostichopus californicus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus californicus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus californicus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus californicus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus californicus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus californicus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus californicus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus californicus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus parvimensis",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus parvimensis",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus parvimensis",33.7805125,-118.43007,0.0166666666666667
"01-Jul-2022","Rocky Point North","Apostichopus parvimensis",33.7805125,-118.43007,0.0166666666666667
"01-Jul-2022","Rocky Point North","Apostichopus parvimensis",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus parvimensis",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Apostichopus parvimensis",33.7805125,-118.43007,0.05
"01-Jul-2022","Rocky Point North","Apostichopus parvimensis",33.7805125,-118.43007,0.0666666666666667
"01-Jul-2022","Rocky Point North","Mesocentrotus franciscanus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Mesocentrotus franciscanus",33.7805125,-118.43007,0.0166666666666667
"01-Jul-2022","Rocky Point North","Mesocentrotus franciscanus",33.7805125,-118.43007,0.15
"01-Jul-2022","Rocky Point North","Mesocentrotus franciscanus",33.7805125,-118.43007,0.8
"01-Jul-2022","Rocky Point North","Mesocentrotus franciscanus",33.7805125,-118.43007,0.0333333333333333
"01-Jul-2022","Rocky Point North","Mesocentrotus franciscanus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Mesocentrotus franciscanus",33.7805125,-118.43007,0.133333333333333
"01-Jul-2022","Rocky Point North","Mesocentrotus franciscanus",33.7805125,-118.43007,1.1
"01-Jul-2022","Rocky Point North","Patiria miniata",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Patiria miniata",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Patiria miniata",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Patiria miniata",33.7805125,-118.43007,0.0333333333333333
"01-Jul-2022","Rocky Point North","Patiria miniata",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Patiria miniata",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Patiria miniata",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Patiria miniata",33.7805125,-118.43007,0.05
"01-Jul-2022","Rocky Point North","Pisaster giganteus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster giganteus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster giganteus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster giganteus",33.7805125,-118.43007,0.0166666666666667
"01-Jul-2022","Rocky Point North","Pisaster giganteus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster giganteus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster giganteus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster giganteus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster ochraceus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster ochraceus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster ochraceus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster ochraceus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster ochraceus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster ochraceus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster ochraceus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Pisaster ochraceus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Strongylocentrotus purpuratus",33.7805125,-118.43007,0.05
"01-Jul-2022","Rocky Point North","Strongylocentrotus purpuratus",33.7805125,-118.43007,0.233333333333333
"01-Jul-2022","Rocky Point North","Strongylocentrotus purpuratus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Strongylocentrotus purpuratus",33.7805125,-118.43007,0
"01-Jul-2022","Rocky Point North","Strongylocentrotus purpuratus",33.7805125,-118.43007,0.0166666666666667
"01-Jul-2022","Rocky Point North","Strongylocentrotus purpuratus",33.7805125,-118.43007,0.05
"01-Jul-2022","Rocky Point North","Strongylocentrotus purpuratus",33.7805125,-118.43007,0.166666666666667
"01-Jul-2022","Rocky Point North","Strongylocentrotus purpuratus",33.7805125,-118.43007,0.0666666666666667
"01-Sep-2009","Ridges North","Apostichopus californicus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Apostichopus californicus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Apostichopus californicus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Apostichopus californicus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Apostichopus parvimensis",33.789125,-118.424875,0.0166666666666667
"01-Sep-2009","Ridges North","Apostichopus parvimensis",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Apostichopus parvimensis",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Apostichopus parvimensis",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Mesocentrotus franciscanus",33.789125,-118.424875,0.45
"01-Sep-2009","Ridges North","Mesocentrotus franciscanus",33.789125,-118.424875,0.0333333333333333
"01-Sep-2009","Ridges North","Mesocentrotus franciscanus",33.789125,-118.424875,0.35
"01-Sep-2009","Ridges North","Mesocentrotus franciscanus",33.789125,-118.424875,0.05
"01-Sep-2009","Ridges North","Patiria miniata",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Patiria miniata",33.789125,-118.424875,0.266666666666667
"01-Sep-2009","Ridges North","Patiria miniata",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Patiria miniata",33.789125,-118.424875,0.1
"01-Sep-2009","Ridges North","Pisaster giganteus",33.789125,-118.424875,0.0833333333333333
"01-Sep-2009","Ridges North","Pisaster giganteus",33.789125,-118.424875,0.0166666666666667
"01-Sep-2009","Ridges North","Pisaster giganteus",33.789125,-118.424875,0.0666666666666667
"01-Sep-2009","Ridges North","Pisaster giganteus",33.789125,-118.424875,0.0166666666666667
"01-Sep-2009","Ridges North","Pisaster ochraceus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Pisaster ochraceus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Pisaster ochraceus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Pisaster ochraceus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Strongylocentrotus purpuratus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Strongylocentrotus purpuratus",33.789125,-118.424875,0
"01-Sep-2009","Ridges North","Strongylocentrotus purpuratus",33.789125,-118.424875,0.116666666666667
"01-Sep-2009","Ridges North","Strongylocentrotus purpuratus",33.789125,-118.424875,0
"02-Aug-2019","Cape Point","Apostichopus californicus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Apostichopus californicus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Apostichopus californicus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Apostichopus californicus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Apostichopus parvimensis",33.7221,-118.339855,0.0166666666666667
"02-Aug-2019","Cape Point","Apostichopus parvimensis",33.7221,-118.339855,0.1
"02-Aug-2019","Cape Point","Apostichopus parvimensis",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Apostichopus parvimensis",33.7221,-118.339855,0.0333333333333333
"02-Aug-2019","Cape Point","Mesocentrotus franciscanus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Mesocentrotus franciscanus",33.7221,-118.339855,0.05
"02-Aug-2019","Cape Point","Mesocentrotus franciscanus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Mesocentrotus franciscanus",33.7221,-118.339855,0.0166666666666667
"02-Aug-2019","Cape Point","Patiria miniata",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Patiria miniata",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Patiria miniata",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Patiria miniata",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Pisaster giganteus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Pisaster giganteus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Pisaster giganteus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Pisaster giganteus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Pisaster ochraceus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Pisaster ochraceus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Pisaster ochraceus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Pisaster ochraceus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Strongylocentrotus purpuratus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Strongylocentrotus purpuratus",33.7221,-118.339855,0.05
"02-Aug-2019","Cape Point","Strongylocentrotus purpuratus",33.7221,-118.339855,0
"02-Aug-2019","Cape Point","Strongylocentrotus purpuratus",33.7221,-118.339855,0.0833333333333333
"02-Aug-2019","3 Palms West","Apostichopus californicus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus californicus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus californicus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus californicus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus californicus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus californicus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus californicus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus californicus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus parvimensis",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus parvimensis",33.718525,-118.335275,0.0833333333333333
"02-Aug-2019","3 Palms West","Apostichopus parvimensis",33.718525,-118.335275,0.05
"02-Aug-2019","3 Palms West","Apostichopus parvimensis",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus parvimensis",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus parvimensis",33.718525,-118.335275,0.0666666666666667
"02-Aug-2019","3 Palms West","Apostichopus parvimensis",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Apostichopus parvimensis",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Mesocentrotus franciscanus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Mesocentrotus franciscanus",33.718525,-118.335275,0.0333333333333333
"02-Aug-2019","3 Palms West","Mesocentrotus franciscanus",33.718525,-118.335275,0.1
"02-Aug-2019","3 Palms West","Mesocentrotus franciscanus",33.718525,-118.335275,0.0666666666666667
"02-Aug-2019","3 Palms West","Mesocentrotus franciscanus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Mesocentrotus franciscanus",33.718525,-118.335275,0.0166666666666667
"02-Aug-2019","3 Palms West","Mesocentrotus franciscanus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Mesocentrotus franciscanus",33.718525,-118.335275,0.0166666666666667
"02-Aug-2019","3 Palms West","Patiria miniata",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Patiria miniata",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Patiria miniata",33.718525,-118.335275,0.0333333333333333
"02-Aug-2019","3 Palms West","Patiria miniata",33.718525,-118.335275,0.05
"02-Aug-2019","3 Palms West","Patiria miniata",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Patiria miniata",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Patiria miniata",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Patiria miniata",33.718525,-118.335275,0.1
"02-Aug-2019","3 Palms West","Pisaster giganteus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster giganteus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster giganteus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster giganteus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster giganteus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster giganteus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster giganteus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster giganteus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster ochraceus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster ochraceus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster ochraceus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster ochraceus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster ochraceus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster ochraceus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster ochraceus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Pisaster ochraceus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Strongylocentrotus purpuratus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Strongylocentrotus purpuratus",33.718525,-118.335275,0.0333333333333333
"02-Aug-2019","3 Palms West","Strongylocentrotus purpuratus",33.718525,-118.335275,0.0166666666666667
"02-Aug-2019","3 Palms West","Strongylocentrotus purpuratus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Strongylocentrotus purpuratus",33.718525,-118.335275,0
"02-Aug-2019","3 Palms West","Strongylocentrotus purpuratus",33.718525,-118.335275,0.0333333333333333
"02-Aug-2019","3 Palms West","Strongylocentrotus purpuratus",33.718525,-118.335275,0.0166666666666667
"02-Aug-2019","3 Palms West","Strongylocentrotus purpuratus",33.718525,-118.335275,0
"02-Jul-2010","Ridges North","Apostichopus californicus",33.78791,-118.422,0
"02-Jul-2010","Ridges North","Apostichopus californicus",33.78791,-118.422,0
"02-Jul-2010","Ridges North","Apostichopus parvimensis",33.78791,-118.422,0
